# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_2	ncRNA	896073	896113	-	AJMLCG_00900	42.1	3.0e-05	-	-	-	RFAM:RF02751
contig_2	cds	896217	897716	-	AJMLCG_00901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFJ7
contig_2	cds	897948	899150	+	AJMLCG_00902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37631
contig_2	cds	899465	900517	-	AJMLCG_00903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37630
contig_2	cds	900900	902138	+	AJMLCG_00904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2Y0KNE1
contig_2	cds	902135	902506	+	AJMLCG_00905	245.0	2.3e-82	1.0	0.976	0.951	UniRef:UniRef90_A0AAE9Q441
contig_2	cds	902768	904390	+	AJMLCG_00906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37627
contig_2	cds	904756	905823	+	AJMLCG_00907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37626
contig_2	cds	905820	908555	+	AJMLCG_00908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37624
contig_2	cds	908555	909679	+	AJMLCG_00909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGH1
contig_2	cds	909844	910980	-	AJMLCG_00910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P28912
contig_2	cds	911226	911471	-	AJMLCG_00911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A376RCC2
contig_2	cds	911576	911959	-	AJMLCG_00912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P28911
contig_2	cds	911931	916166	-	AJMLCG_00913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16917
contig_2	cds	916369	916770	-	AJMLCG_00914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6Z6
contig_2	cds	916776	917582	-	AJMLCG_00915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33594
contig_2	cds	917579	918343	-	AJMLCG_00916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33593
contig_2	cds	918343	919176	-	AJMLCG_00917	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFA9
contig_2	cds	919173	920117	-	AJMLCG_00918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33591
contig_2	cds	920117	921691	-	AJMLCG_00919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33590
contig_2	cds	921802	922389	-	AJMLCG_00920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37623
contig_2	cds	922444	923493	-	AJMLCG_00921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGM0
contig_2	cds	923592	924842	+	AJMLCG_00922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37621
contig_2	cds	924846	925403	-	AJMLCG_00923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEE1
contig_2	cds	925476	926141	-	AJMLCG_00924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37619
contig_2	cds	926362	926607	+	AJMLCG_00925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A890
contig_2	cds	926709	928907	-	AJMLCG_00926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37617
contig_2	cds	928981	929607	-	AJMLCG_00927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADI9
contig_2	cds	929748	930107	+	AJMLCG_00928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37615
contig_2	cds	930110	930379	-	AJMLCG_00929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37614
contig_2	cds	930369	930965	-	AJMLCG_00930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADX9
contig_2	cds	931115	932608	+	AJMLCG_00931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P10121
contig_2	cds	932611	933279	+	AJMLCG_00932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9R7
contig_2	cds	933272	934330	+	AJMLCG_00933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC30
contig_2	cds	934575	935429	+	AJMLCG_00934	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGB3
contig_2	cds	935700	936803	+	AJMLCG_00935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD96
contig_2	cds	936991	937374	-	AJMLCG_00936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37613
contig_2	cds	937798	938907	+	AJMLCG_00937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P04816
contig_2	cds	938955	939881	+	AJMLCG_00938	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEX7
contig_2	cds	939878	941155	+	AJMLCG_00939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P22729
contig_2	cds	941152	941919	+	AJMLCG_00940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9S7
contig_2	cds	941921	942634	+	AJMLCG_00941	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P22731
contig_2	cds	943033	944349	+	AJMLCG_00942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG80
contig_2	cds	944447	945334	+	AJMLCG_00943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P10905
contig_2	cds	945331	946176	+	AJMLCG_00944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P10906
contig_2	cds	946178	947248	+	AJMLCG_00945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P10907
contig_2	cds	947245	947988	+	AJMLCG_00946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P10908
contig_2	cds	947975	948415	-	AJMLCG_00947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADX7
contig_2	cds	948535	950277	+	AJMLCG_00948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P18956
contig_2	cds	950315	950599	-	AJMLCG_00949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46857
contig_2	cds	950799	950954	-	AJMLCG_00950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58037
contig_2	cds	951178	951555	-	AJMLCG_00951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C7S9X9
contig_2	cds	951600	951875	-	AJMLCG_00952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0C652
contig_2	cds	951904	952320	-	AJMLCG_00953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46856
contig_2	cds	952317	953495	-	AJMLCG_00954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46855
contig_2	cds	953732	954220	-	AJMLCG_00955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46854
contig_2	ncRNA	954371	954435	+	AJMLCG_00956	83.2	5.1e-13	-	-	-	RFAM:RF00057
contig_2	cds	954553	955590	+	AJMLCG_00957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46853
contig_2	cds	955713	956408	+	AJMLCG_00958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46852
contig_2	cds	956632	957627	+	AJMLCG_00959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACP5
contig_2	cds	957766	958293	+	AJMLCG_00960	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46859
contig_2	cds	958297	959637	+	AJMLCG_00961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC96
contig_2	cds	959694	960287	-	AJMLCG_00962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67143
contig_2	cds	960480	961583	+	AJMLCG_00963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9Q9
contig_2	sorf	961657	961698	+	AJMLCG_00964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DSG6
contig_2	cds	961856	964042	+	AJMLCG_00965	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07762
contig_2	cds	964039	966012	+	AJMLCG_00966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15067
contig_2	cds	966030	967325	+	AJMLCG_00967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6V1
contig_2	cds	967325	968758	+	AJMLCG_00968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6U8
contig_2	cds	968777	971224	+	AJMLCG_00969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC86
contig_2	cds	971353	971634	+	AJMLCG_00970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76692
contig_2	cds	971840	973345	-	AJMLCG_00971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P13035
contig_2	cds	973535	973861	+	AJMLCG_00972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6V5
contig_2	cds	973906	974736	+	AJMLCG_00973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09391
contig_2	cds	974753	975511	+	AJMLCG_00974	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACL0
contig_2	cds	975493	977091	-	AJMLCG_00975	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P38035
contig_2	cds	977280	978506	+	AJMLCG_00976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46850
contig_2	cds	978510	979526	+	AJMLCG_00977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46849
contig_2	cds	979569	982274	-	AJMLCG_00978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06993
contig_2	cds	982886	985279	+	AJMLCG_00979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00490
contig_2	cds	985289	987373	+	AJMLCG_00980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15977
contig_2	cds	987484	988800	-	AJMLCG_00981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39835
contig_2	cds	989160	989735	-	AJMLCG_00982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63020
contig_2	cds	989794	990477	-	AJMLCG_00983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46846
contig_2	cds	990515	991285	+	AJMLCG_00984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P13001
contig_2	cds	991314	992192	-	AJMLCG_00985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P31667
contig_2	cds	992395	992631	-	AJMLCG_00986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64638
contig_2	cds	992631	994952	-	AJMLCG_00987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33650
contig_2	cds	994969	995196	-	AJMLCG_00988	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEL3
contig_2	cds	995653	997974	-	AJMLCG_00989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46837
contig_2	cds	998071	998547	-	AJMLCG_00990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30128
contig_2	cds	998775	999494	+	AJMLCG_00991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AA16
contig_2	cds	999491	1000843	+	AJMLCG_00992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEJ4
contig_2	cds	1000919	1002541	-	AJMLCG_00993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P22259
contig_2	cds	1002920	1004644	+	AJMLCG_00994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45804
contig_2	cds	1004707	1005585	-	AJMLCG_00995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6Y5
contig_2	cds	1005610	1006011	-	AJMLCG_00996	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACG8
contig_2	cds	1006022	1006690	-	AJMLCG_00997	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64636
contig_2	cds	1006755	1008890	-	AJMLCG_00998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45800
contig_2	cds	1009210	1009770	+	AJMLCG_00999	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45799
contig_2	cds	1009936	1012488	-	AJMLCG_01000	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P02918
contig_2	cds	1012608	1013387	+	AJMLCG_01001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45753
contig_2	cds	1013387	1013926	+	AJMLCG_01002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64634
contig_2	cds	1013910	1014350	+	AJMLCG_01003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45751
contig_2	cds	1014340	1014744	+	AJMLCG_01004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45750
contig_2	cds	1014686	1015894	+	AJMLCG_01005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P34749
contig_2	cds	1016295	1016816	+	AJMLCG_01006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6D7
contig_2	cds	1016873	1017961	+	AJMLCG_01007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07639
contig_2	cds	1018053	1019339	+	AJMLCG_01008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11557
contig_2	cds	1019446	1020282	+	AJMLCG_01009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEE8
contig_2	cds	1020300	1020977	+	AJMLCG_01010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG07
contig_2	cds	1020970	1021728	+	AJMLCG_01011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32662
contig_2	cds	1021721	1022725	+	AJMLCG_01012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00954
contig_2	cds	1023015	1023920	+	AJMLCG_01013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45552
contig_2	cds	1023937	1024299	+	AJMLCG_01014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45551
contig_2	cds	1024383	1025546	+	AJMLCG_01015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45550
contig_2	cds	1025546	1026772	+	AJMLCG_01016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45549
contig_2	cds	1026769	1027647	+	AJMLCG_01017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45548
contig_2	cds	1027658	1028011	+	AJMLCG_01018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64631
contig_2	cds	1028023	1029327	+	AJMLCG_01019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45546
contig_2	cds	1029339	1030424	+	AJMLCG_01020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45545
contig_2	cds	1030576	1031307	-	AJMLCG_01021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45544
contig_2	cds	1031407	1032192	-	AJMLCG_01022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45543
contig_2	cds	1032189	1033019	-	AJMLCG_01023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45541
contig_2	cds	1033069	1034091	-	AJMLCG_01024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC00
contig_2	cds	1034112	1035449	-	AJMLCG_01025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45539
contig_2	cds	1035744	1035911	-	AJMLCG_01026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64627
contig_2	cds	1036158	1037531	-	AJMLCG_01027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEA8
contig_2	cds	1037550	1038356	-	AJMLCG_01028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC26
contig_2	cds	1038482	1038808	-	AJMLCG_01029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9I8
contig_2	cds	1038805	1041348	-	AJMLCG_01030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P08201
contig_2	cds	1041610	1042791	-	AJMLCG_01031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60778
contig_2	cds	1043062	1043634	+	AJMLCG_01032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFL3
contig_2	cds	1043739	1043906	+	AJMLCG_01033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADX5
contig_2	cds	1043896	1044498	+	AJMLCG_01034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P20605
contig_2	cds	1044530	1045093	+	AJMLCG_01035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00903
contig_2	sorf	1045174	1045227	+	AJMLCG_01036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DV19
contig_2	cds	1045179	1046399	+	AJMLCG_01037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P18335
contig_2	cds	1046466	1048556	-	AJMLCG_01038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45537
contig_2	cds	1048607	1049239	-	AJMLCG_01039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACJ8
contig_2	cds	1049541	1049945	+	AJMLCG_01040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADX1
contig_2	cds	1050000	1050869	-	AJMLCG_01041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEX5
contig_2	cds	1050923	1051141	-	AJMLCG_01042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67624
contig_2	cds	1051135	1052157	-	AJMLCG_01043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45524
contig_2	cds	1052157	1054070	-	AJMLCG_01044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63389
contig_2	cds	1054201	1054752	+	AJMLCG_01045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A756
contig_2	cds	1054752	1056557	+	AJMLCG_01046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45522
contig_2	cds	1056567	1056767	+	AJMLCG_01047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADW8
contig_2	cds	1056862	1057452	+	AJMLCG_01048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9K9
contig_2	cds	1057501	1057719	-	AJMLCG_01049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8R4
contig_2	cds	1057940	1058752	+	AJMLCG_01050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45523
contig_2	cds	1058919	1059641	+	AJMLCG_01051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64624
contig_2	cds	1059641	1060027	+	AJMLCG_01052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45532
contig_2	cds	1060027	1060386	+	AJMLCG_01053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7NDV3
contig_2	cds	1060394	1060681	+	AJMLCG_01054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45530
contig_2	cds	1060807	1061181	+	AJMLCG_01055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7S3
contig_2	cds	1061278	1061817	+	AJMLCG_01056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P02359
contig_2	cds	1061845	1063959	+	AJMLCG_01057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6M8
contig_2	cds	1064030	1065214	+	AJMLCG_01058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CE47
contig_2	cds	1065506	1068199	+	AJMLCG_01059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P13656
contig_2	cds	1068368	1068562	+	AJMLCG_01060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE56
contig_2	cds	1068634	1069110	+	AJMLCG_01061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABD3
contig_2	cds	1069139	1069816	-	AJMLCG_01062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P25960
contig_2	cds	1069816	1070277	-	AJMLCG_01063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P36678
contig_2	cds	1070274	1071437	-	AJMLCG_01064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45763
contig_2	cds	1071452	1072435	-	AJMLCG_01065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45762
contig_2	cds	1072428	1073015	-	AJMLCG_01066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45761
contig_2	cds	1073008	1073385	-	AJMLCG_01067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45760
contig_2	cds	1073382	1073891	-	AJMLCG_01068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P41443
contig_2	cds	1073899	1074336	-	AJMLCG_01069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P41442
contig_2	cds	1074346	1075542	-	AJMLCG_01070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P41441
contig_2	cds	1075539	1077020	-	AJMLCG_01071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45759
contig_2	cds	1077030	1078982	-	AJMLCG_01072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45758
contig_2	cds	1078966	1079781	-	AJMLCG_01073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45757
contig_2	cds	1079961	1081430	+	AJMLCG_01074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45756
contig_2	cds	1081432	1081851	+	AJMLCG_01075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P03825
contig_2	cds	1082089	1082400	+	AJMLCG_01076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7R5
contig_2	cds	1082433	1083062	+	AJMLCG_01077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60438
contig_2	cds	1083073	1083678	+	AJMLCG_01078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQL8
contig_2	cds	1083675	1083977	+	AJMLCG_01079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADZ0
contig_2	cds	1083995	1084816	+	AJMLCG_01080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60422
contig_2	cds	1084833	1085111	+	AJMLCG_01081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQL3
contig_2	cds	1085126	1085458	+	AJMLCG_01082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQL2
contig_2	cds	1085476	1086177	+	AJMLCG_01083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQL0
contig_2	cds	1086190	1086600	+	AJMLCG_01084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQK9
contig_2	cds	1086600	1086791	+	AJMLCG_01085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7M6
contig_2	cds	1086791	1087045	+	AJMLCG_01086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG63
contig_2	cds	1087210	1087581	+	AJMLCG_01087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADY3
contig_2	cds	1087592	1087906	+	AJMLCG_01088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60624
contig_2	cds	1087921	1088460	+	AJMLCG_01089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P62399
contig_2	cds	1088475	1088780	+	AJMLCG_01090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG59
contig_2	cds	1088814	1089206	+	AJMLCG_01091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQK2
contig_2	cds	1089219	1089752	+	AJMLCG_01092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG55
contig_2	cds	1089762	1090115	+	AJMLCG_01093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQJ9
contig_2	cds	1090130	1090633	+	AJMLCG_01094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQJ8
contig_2	cds	1090637	1090816	+	AJMLCG_01095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG51
contig_2	cds	1090820	1091254	+	AJMLCG_01096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P02413
contig_2	cds	1091262	1092593	+	AJMLCG_01097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGA2
contig_2	cds	1092625	1092741	+	AJMLCG_01098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7Q8
contig_2	ncRNA-region	1092809	1092920	+	-	102.8	3.2e-15	-	-	-	RFAM:RF00140
contig_2	cds	1092888	1093244	+	AJMLCG_01099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7S9
contig_2	cds	1093261	1093650	+	AJMLCG_01100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7R9
contig_2	cds	1093684	1094304	+	AJMLCG_01101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQJ1
contig_2	cds	1094330	1095319	+	AJMLCG_01102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AQJ0
contig_2	cds	1095360	1095743	+	AJMLCG_01103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG44
contig_2	cds	1095850	1096218	+	AJMLCG_01104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P36677
contig_2	cds	1096229	1096654	+	AJMLCG_01105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACS5
contig_2	cds	1096710	1096928	+	AJMLCG_01106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P36675
contig_2	cds	1096925	1097335	-	AJMLCG_01107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A742
contig_2	cds	1097465	1098841	-	AJMLCG_01108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGI8
contig_2	cds	1098863	1100152	-	AJMLCG_01109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P36929
contig_2	cds	1100198	1101145	-	AJMLCG_01110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23882
contig_2	cds	1101160	1101669	-	AJMLCG_01111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6K3
contig_2	cds	1101799	1102923	+	AJMLCG_01112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30852
contig_2	cds	1102895	1103368	+	AJMLCG_01113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A828
contig_2	cds	1103397	1103939	+	AJMLCG_01114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45771
contig_2	cds	1103944	1104516	+	AJMLCG_01115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45748
contig_2	cds	1104521	1105339	+	AJMLCG_01116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15770
contig_2	cds	1105336	1105593	+	AJMLCG_01117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45795
contig_2	cds	1105569	1106123	-	AJMLCG_01118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9W9
contig_2	rRNA	1106597	1108138	+	AJMLCG_01119	1579.7	6.8e-48	-	-	-	RFAM:RF00177
contig_2	tRNA	1108207	1108283	+	AJMLCG_01120	75.8	-	-	-	-	-
contig_2	tRNA	1108326	1108401	+	AJMLCG_01121	78.1	-	-	-	-	-
contig_2	ncRNA	1108469	1108568	+	AJMLCG_01122	107.0	3.7e-18	-	-	-	RFAM:RF01830
contig_2	rRNA	1108576	1111479	+	AJMLCG_01123	2877.9	5.1e-06	-	-	-	RFAM:RF02541
contig_2	rRNA	1111574	1111689	+	AJMLCG_01124	92.6	2.4e-15	-	-	-	RFAM:RF00001
contig_2	tRNA	1111704	1111779	+	AJMLCG_01125	79.8	-	-	-	-	-
